,panel_net,mom_slow_net,mom_fast_net,panel_churn,mom_slow_churn,mom_fast_churn,hedge_net,w_panel,w_mom_slow,w_mom_fast
2024-09-25,0.0023907607915126805,0.005659714147196089,0.007771223850099984,0.0,0.0,0.0,0.004506498855914369,0.5088921674174285,0.2494184544202809,0.24168937816229064
2024-09-26,0.019810631734581752,-0.005199292606356172,-0.013169472225518303,1.0,0.0,1.0,0.005594778322494477,0.5086660561417641,0.2494788361736243,0.24185510768461158
2024-09-27,-0.012102816914002796,-0.007640997105827552,0.0019393326745902328,1.0,0.0,0.0,-0.007609419766859854,0.5101844196701134,0.24891277829987588,0.24090280203001083
2024-09-30,-0.003953685389214071,0.004211018717376873,0.006013593125038685,1.0,0.0,1.0,0.0004845621797937346,0.5097028671101421,0.24891095054822368,0.24138618234163417
2024-10-01,-0.031097112369408708,-0.017555931006522568,0.006369341505017075,1.0,0.0,0.0,-0.01866953990329072,0.5092277946380984,0.24910569883997452,0.24166650652192706
2024-10-02,0.009277484669470983,0.005882885232217398,0.00439616555135088,1.0,0.0,1.0,0.007245812684905276,0.507897966330168,0.2491626936940272,0.24293933997580477
2024-10-03,-0.005930768289757656,0.005207209378294182,-0.005920198652386466,1.0,0.0,1.0,-0.003153827985165926,0.5081146570224898,0.2490913649653154,0.24279397801219485
2024-10-04,0.017839855629260788,0.02145870065430877,0.001689465652366903,0.0,0.0,1.0,0.014823924236959492,0.5078181727848293,0.24952898057407705,0.24265284664109363
2024-10-07,-0.006764805405070999,-0.005830822235105855,-0.02602331560486389,0.0,0.0,1.0,-0.011191679465721149,0.5081392555623955,0.24987657594261947,0.2419841684949851
2024-10-08,0.016962452246128985,0.016300669581312304,-0.0024420178679512472,0.0,1.0,1.0,0.012115937229722432,0.5086110749498675,0.2501576525143934,0.24123127253573912
2024-10-09,0.03298400233871016,0.0034370497515267364,-0.007385507786097071,1.0,0.0,1.0,0.01587747125028971,0.5091282299008124,0.250377213995916,0.24049455610327164
2024-10-10,0.004933313529003502,-0.008615630251959919,-0.00878849275760274,1.0,1.0,0.0,-0.0017340733278046003,0.5109569160509794,0.24972221005558892,0.23932087389343165
2024-10-11,0.057057687048257456,0.009838019819644866,0.018739957788862654,1.0,1.0,1.0,0.03612627969838382,0.5116723100387295,0.24936133499782712,0.23896635496344346
2024-10-14,0.01761551172822129,0.008067459519792857,0.008907186148370346,0.0,1.0,0.0,0.01317095473142487,0.5135508051115543,0.2481748494798863,0.23827434540855952
2024-10-15,-0.03148293523161694,0.005816859866814572,0.0016070831781818864,1.0,0.0,1.0,-0.014358541773098803,0.5140301177547423,0.24790890006893954,0.23806098217631805
2024-10-16,0.009130709735162465,0.00934573995465682,0.02306892770270985,1.0,1.0,1.0,0.01251351022421055,0.5121813945205761,0.24895976251828578,0.23885884296113813
2024-10-17,0.0034146024204095115,-0.004197801316048743,-0.004326065712390506,1.0,1.0,1.0,-0.0003323465799346891,0.511817281275822,0.2487940097007809,0.2393887090233969
2024-10-18,-0.015166280382038192,0.006188249334883859,0.006709962555260537,2.0,0.0,1.0,-0.004625180399599166,0.51222000167786,0.24859205353783675,0.2391879447843033
2024-10-21,-0.006363801576825627,-0.007643385354558366,0.029082890504344244,0.0,1.0,1.0,0.001815987188827418,0.5110860742929081,0.24915656159196606,0.23975736411512583
2024-10-22,0.0029731721955870895,-0.007247401214757678,0.00013651906622780263,1.0,2.0,0.0,-0.0002522944326756758,0.5102062625452601,0.2486608224765593,0.24113291497818062
2024-10-23,-0.021229218236899938,-0.0007207953160492935,0.0018970928928988922,0.0,1.0,0.0,-0.010560096616155656,0.5105517697119732,0.2482957188944338,0.24115251139359298
2024-10-24,0.07553943321624448,-0.0056377174845094365,-0.005096608941839238,2.0,2.0,1.0,0.03584538804891813,0.5094078078405843,0.2488086350820107,0.241783557077405
2024-10-25,-0.0023822776008664732,-0.00836900330068402,-0.016113389243348153,2.0,1.0,1.0,-0.007163405980388818,0.5123134071612724,0.24732118046131812,0.24036541237740958
2024-10-28,0.027644184494032942,0.009571660676038244,0.011391706141526738,1.0,0.0,1.0,0.019276405586458753,0.5128276929539158,0.24725840200174196,0.23991390504434218
2024-10-29,0.0033047074404312844,-0.004230553791613226,0.007770504398686985,1.0,1.0,2.0,0.0025149795539631216,0.5137288037600277,0.24675460018329548,0.2395165960566769
2024-10-30,-0.016677541179647037,-0.0017027927764986517,-0.006192881617165025,2.0,0.0,0.0,-0.010473663158739394,0.5138138033204102,0.24640520577762628,0.23978099090196364
2024-10-31,-0.029960309366072597,-0.0005743557007400473,0.008308639142267649,1.0,1.0,2.0,-0.01352170480154276,0.5131443471675856,0.24685923874360002,0.23999641408881445
2024-11-01,-0.004772642819527309,-0.007184086645149579,-0.020766425687425483,1.0,1.0,0.0,-0.009225609666334561,0.511372651636243,0.2475297410685282,0.24109760729522872
2024-11-04,0.0014743742729453526,-0.004600327627096353,-0.017638787337272383,1.0,0.0,1.0,-0.004626916990882521,0.511850583383891,0.24763564850910846,0.24051376810700048
2024-11-05,0.017503161883125617,0.017865994373238585,0.024446646315529508,1.0,0.0,0.0,0.019258456892110462,0.5125061479187406,0.24763670501416396,0.23985714706709546
2024-11-06,0.049250784943217184,0.042430527070713334,0.03377786562213392,0.0,1.0,1.0,0.0438469975629468,0.5123171706210274,0.24756425589027906,0.2401185734886936
2024-11-07,0.03254095482299676,-0.008531453623710179,0.18767059174315892,0.0,1.0,0.0,0.05954672062001531,0.5128984257547332,0.2474904095321357,0.23961116471313113
2024-11-08,-0.011531391330533417,0.0193160566075344,0.06439582266518906,1.0,0.0,1.0,0.014329530109132602,0.5135379620487084,0.24567088042322358,0.24079115752806807
2024-11-11,0.060105928034492995,0.0016917060260713459,-0.02077162792060198,0.0,1.0,0.0,0.026094924849917114,0.5111212748033614,0.2461038633399057,0.242774861856733
2024-11-12,-0.017302101060439168,-0.00401302443296762,-0.001498478291721524,1.0,0.0,0.0,-0.010241671139737996,0.5142403943968354,0.24510651541549214,0.24065309018767247
2024-11-13,0.01689398584815912,-0.008167007517628555,-0.012375651531504734,1.0,1.0,1.0,0.0036865752624708767,0.5134778939034161,0.2454270386242034,0.2410950674723805
2024-11-14,-0.036204403231668444,-0.0013420848984051856,0.0032896487596083186,1.0,1.0,1.0,-0.018179836156866653,0.514901916052205,0.24481586317886084,0.24028222076893402
2024-11-15,-0.01686425744487411,-0.0011798183716722106,-0.0056004962095561606,2.0,0.0,0.0,-0.010292195490275812,0.5129526840847086,0.24568116421391537,0.241366151701376
2024-11-18,-0.009609396089199047,0.002236725308477924,0.012629722402785298,1.0,1.0,1.0,-0.0013203996446145164,0.512244688727763,0.246151489765614,0.2416038215066231
2024-11-19,-0.009216786976192696,-0.009476655154132577,0.015657651588940946,1.0,0.0,1.0,-0.0032534219667189742,0.5113528431149146,0.2463349690835531,0.24231218780153232
2024-11-20,-0.02948081092204598,0.0008696524910856899,0.00715924442129708,1.0,1.0,1.0,-0.013100575326675993,0.5107115841057159,0.24601262832662535,0.24327578756765877
2024-11-21,0.01303810199753471,0.010091281086901013,-0.005808027935185014,1.0,1.0,2.0,0.0077066953742207945,0.5089546335649526,0.2467338769207885,0.2443114895142588
2024-11-22,0.024314878371518283,0.010119561799649162,0.020934686233453775,0.0,1.0,1.0,0.019987184957887393,0.5095240967097591,0.24685713398490516,0.24361876930533571
2024-11-25,-0.008735847362363176,-0.004220216979371471,-0.01087059629030899,1.0,1.0,0.0,-0.008143608148944442,0.5099869907373229,0.2463459425430552,0.243667066719622
2024-11-26,0.016984601695085866,0.009992079225001931,0.0056957254918614435,1.0,1.0,0.0,0.01251145033807705,0.5099235024500002,0.24654896215183497,0.24352753539816474
2024-11-27,-0.00012331072746389095,-0.0060669750166554666,-0.004464090889825097,1.0,0.0,0.0,-0.0026435261615900176,0.5104024704175534,0.24641843010489065,0.24317909947755606
2024-11-29,0.0038432363202762047,0.003826767685731869,0.00727301520526354,2.0,0.0,1.0,0.004672912663372042,0.5106725918933135,0.24624129992536906,0.24308610818131743
2024-12-02,0.007820141373540148,-0.01576820918044804,-0.000506301288385432,1.0,0.0,0.0,-1.2400359081912293e-05,0.5105835996732548,0.24619753729804433,0.24321886302870088
2024-12-03,-0.005323681048017688,0.01576943411642488,0.03269186211924916,1.0,1.0,1.0,0.009097346771114167,0.51142307333237,0.24538378455142318,0.24319314211620682
2024-12-04,0.003930996649303668,-0.0024680956744415803,0.014226438133366845,1.0,0.0,0.0,0.00487477364321236,0.5098737723918257,0.24572647247670718,0.24439975513146697
2024-12-05,0.01624359786672525,0.004682731966685265,0.000131442604386837,2.0,0.0,0.0,0.009461621819431665,0.5097723345459353,0.24534766381720116,0.24488000163686371
2024-12-06,0.01728715286454437,-0.00961399729931711,0.02179661179766257,0.0,1.0,0.0,0.01179575974874432,0.5104983102794629,0.2451012923537054,0.2444003973668315
2024-12-09,-0.002849690726160111,-0.07733534163177369,-0.06974926170552154,0.0,2.0,1.0,-0.0374088624929124,0.5110856392728809,0.24400096050315873,0.24491340022396052
2024-12-10,-0.022823013264131605,-0.021886803194761956,-0.025814425181024392,2.0,0.0,1.0,-0.023324662741181522,0.5135595219346367,0.24276632762237596,0.24367415044298724
2024-12-11,0.008205938847683319,0.022053686638810206,0.02852386674805089,1.0,0.0,1.0,0.016517086462537533,0.5136136021739052,0.2428396306390104,0.24354676718708443
2024-12-12,-0.004426190651374284,-0.014022599588963236,-0.011093500043011535,0.0,0.0,1.0,-0.008387184429148348,0.5127170708095173,0.24312172270897342,0.24416120648150935
2024-12-13,0.0027558551948045165,0.003629788059273831,-0.013540161295998257,0.0,1.0,1.0,-0.0010085169851455622,0.5131435321490285,0.24283407961964093,0.24402238823133068
2024-12-16,-0.003996445162806173,0.009974975171528011,0.02125403263776201,0.0,0.0,1.0,0.005545075288594467,0.513548766701345,0.24307045373902753,0.24338077955962759
2024-12-17,-0.010344394203250692,-0.01326699590276803,-0.01883433464256601,0.0,0.0,1.0,-0.013128562665548071,0.5125195279425726,0.24329608348002954,0.24418438857739774
2024-12-18,-0.029191108912514085,-0.04766862744004474,-0.05467407567370967,0.0,0.0,0.0,-0.03990157449638679,0.5128191382682621,0.2432889467568234,0.24389191497491447
2024-12-19,-0.009614301466462472,0.011465262139452426,0.008553531190431563,2.0,0.0,0.0,-7.493826122681848e-05,0.513849740890883,0.24283378650534598,0.24331647260377104
2024-12-20,0.02718015737119835,0.030859288558661453,0.03132501535401403,0.0,0.0,0.0,0.02908607969662253,0.5128202940657386,0.24342247196108452,0.24375723397317692
2024-12-23,0.011089698991266403,0.0025641407801962157,0.002218575758271594,1.0,1.0,0.0,0.006850196550166252,0.5126150385307446,0.24351311233228895,0.2438718491369665
2024-12-24,0.00830227071054283,0.0019566335399114165,0.0015979288914702572,1.0,1.0,0.0,0.00512500564254855,0.5130714065915257,0.2432939301890721,0.24363466321940214
2024-12-26,0.0003810423579097,0.002280691996134787,0.0018644351528480287,0.0,0.0,1.0,0.0012040462974153262,0.5134137346392711,0.24313204932429472,0.2434542160364341
2024-12-27,-0.018249898634858115,-0.01365688043458054,-0.018855725886360232,0.0,0.0,1.0,-0.01728044786553707,0.5133250002583157,0.24318702267953438,0.24348797706214997
2024-12-30,-0.009432294448675363,-0.006861296095063844,-0.011183366128712919,0.0,0.0,1.0,-0.009232808959958809,0.5132204573589644,0.24337212309556738,0.2434074195454682
2024-12-31,-0.00457411846676888,-0.012374424561648093,-0.016690598228380406,0.0,0.0,1.0,-0.009421474196075806,0.5131989318015938,0.2434933444755466,0.24330772372285955
2025-01-02,0.02261225528890972,0.027111399473981408,-0.011395630290291298,1.0,0.0,1.0,0.015445332199618161,0.5137212996731542,0.24334225123019892,0.24293644909664688
2025-01-03,0.036339048685036714,0.012795083972946708,0.03121375662113775,0.0,0.0,1.0,0.029357668490615475,0.5144924026980631,0.2439378800430681,0.2415697172588688
2025-01-06,0.012887510928203469,0.004639290459534595,0.01364412604139435,0.0,0.0,1.0,0.011065293847485086,0.5152461941189549,0.24309040587420597,0.24166340000683917
2025-01-07,-0.014870039535191873,-0.032862250713167805,-0.041628202987767704,0.0,0.0,0.0,-0.02570784371398352,0.5154432470823358,0.24276251468934065,0.24179423822832363
2025-02-04,0.09008860351573349,0.05764631782838525,0.06307056025735099,3.0,0.0,0.0,0.0757136963953715,0.5166161713836404,0.2423973385447165,0.24098649007164313
2025-02-05,0.015933011120752443,-0.005218615909747666,-0.002801412656852594,0.0,0.0,0.0,0.006291169992988961,0.5166161713836404,0.2423973385447165,0.24098649007164313
2025-02-06,0.037656784288580394,0.010845810807354991,0.012624830990972002,1.0,0.0,0.0,0.025152737405048416,0.5176621265318493,0.24181162483207153,0.24052624863607908
2025-02-07,-0.0031214825798339483,-0.004606763498393988,-0.008970164105132811,1.0,0.0,1.0,-0.0048826220843942465,0.5190212911469388,0.24108530909265372,0.23989339976040752
2025-02-10,0.020831055762446815,0.019912705622795235,0.010787695992626857,0.0,0.0,1.0,0.01820237406286674,0.5192132165993288,0.24109924568340108,0.23968753771727005
2025-02-11,-0.008313263797730452,-0.011646347236563622,-0.022533359663548858,0.0,0.0,1.0,-0.012520231528262253,0.5194997133892132,0.24118576388489776,0.23931452272588907
2025-02-12,0.01741278492201178,0.0036419288645016174,0.02497651856738603,1.0,1.0,1.0,0.01589715110861586,0.5199584926150963,0.2412298518814956,0.23881165550340813
2025-02-13,0.03127165177554381,0.07951890215966084,0.015748752266483423,0.0,0.0,1.0,0.039166279969316264,0.5201233581742994,0.24060951883100015,0.23926712299470043
2025-02-14,0.012211427586462986,0.024421228258940258,0.002592301724536136,0.0,1.0,1.0,0.012866637564721155,0.5200352256817886,0.2415167572902492,0.23844801702796228
2025-02-18,0.021819573772730694,-0.01063603686737602,-0.008311904142477362,1.0,0.0,1.0,0.006792670034425396,0.5199630158960825,0.2421031928456509,0.23793379125826647
2025-02-19,-0.040428564125014575,0.0037034328009137502,-0.022576117199965624,0.0,1.0,1.0,-0.02554893311584723,0.5216036084382163,0.24121740362614832,0.23717898793563538
2025-02-20,-0.01846314838288654,-0.04773953337027,-0.012795912557899506,1.0,0.0,0.0,-0.024223607307137067,0.5199725675269694,0.2427020265609077,0.23732540591212287
2025-02-21,-0.05649926893488877,-0.057681975331198676,-0.02177525933050591,0.0,1.0,1.0,-0.0485242421511993,0.5205998647224146,0.2415054642664771,0.23789467101110834
2025-02-24,-0.05322378028179161,-0.0062313564258848295,-0.015208202793299817,1.0,1.0,1.0,-0.03280626204463052,0.5198646537687787,0.2411644010532042,0.23897094517801717
2025-02-25,-0.041848279882597095,-0.0354635523092531,-0.007099380076726207,1.0,0.0,0.0,-0.031968735312307206,0.5178041854150162,0.24242658735687095,0.23976922722811303
2025-02-26,0.0039420119182334385,-0.03347319103433518,0.01630101829000778,1.0,0.0,1.0,-0.0021429205201659975,0.5167287066962837,0.24224765386154848,0.24102363944216784
2025-02-27,-0.034940262225745755,-0.01328064726023718,-0.019565852316647092,1.0,0.0,0.0,-0.026007769819490274,0.517385561422728,0.24065725556183581,0.24195718301543617
2025-02-28,0.01842369474349015,0.02151331931153185,0.009193868567284918,1.0,0.0,1.0,0.016932982301839677,0.5164149187301316,0.2413008389407874,0.24228424232908113
2025-03-03,-0.042367232601775884,0.01117218009821297,0.0009367797028874513,2.0,0.0,1.0,-0.018960863493229632,0.5165763715709308,0.2415329405010758,0.24189068792799326
2025-03-04,0.0347780374977494,-0.036762780786297355,-0.022796748901624826,2.0,0.0,0.0,0.0034041773882694196,0.5140366739410868,0.24306298608942353,0.2429003399694897
2025-03-05,0.031829826701568864,-0.008375647881961842,0.010638809950099064,1.0,0.0,1.0,0.01702073479119385,0.5174224453087121,0.24101570002702977,0.24156185466425834
2025-03-06,-0.07774139710442274,-0.07884530215218337,-0.014452877786787166,1.0,0.0,0.0,-0.06273851587711306,0.5190308984310322,0.2397322542311268,0.24123684733784104
2025-03-07,0.0007817018344207986,0.01185588290824254,0.008306216596503177,3.0,0.0,1.0,0.005257241608731112,0.5180944188984158,0.23929970898175126,0.24260587211983292
2025-03-10,-0.0972544308931175,-0.06481204007483894,-0.00785983938069649,1.0,0.0,1.0,-0.06777868224902991,0.5176074465685485,0.2396314181403424,0.24276113529110907
2025-03-11,0.07074734885020048,0.01865716476849492,-0.013114026186783109,1.0,1.0,0.0,0.037796764607975764,0.5164929414200053,0.23911544710661667,0.24439161147337785
2025-03-12,0.04479039574864334,0.03937778320563238,-0.006824488799586229,2.0,0.0,1.0,0.030990434706221967,0.5189770095145774,0.23868923751806453,0.2423337529673581
2025-03-13,-0.051438727178698795,-0.01198519882499823,0.007034129317694833,1.0,0.0,0.0,-0.0279473652034085,0.520477887392022,0.23910758928835504,0.2404145233196228
2025-03-14,0.057419546038512514,0.05957584400776006,-0.0004888002577051465,1.0,0.0,0.0,0.04391451268225776,0.5179846927682872,0.23986949645984773,0.24214581077186506
2025-03-17,-0.00170701719146619,0.031503016990042765,0.005260074944298587,1.0,1.0,0.0,0.007952986381495847,0.519310921585541,0.24048364943198497,0.24020542898247405
2025-03-18,-0.044784766585826606,-0.04877127371249845,-0.011265120508303268,0.0,0.0,1.0,-0.03770118903965248,0.5182564149276329,0.24167492934346044,0.2400686557289068
2025-03-19,0.046247483075899654,0.034430233707486955,-0.00875172547667724,2.0,0.0,1.0,0.03012117063318024,0.5174835028379987,0.24111256671676407,0.2414039304452373
2025-03-20,-0.003419724028692246,0.014603332844815003,-0.007870068588448076,1.0,1.0,0.0,-0.0001358371093715242,0.519233185811587,0.24132817239351897,0.23943864179489419
2025-03-21,0.057184261344171684,0.02440090432662097,-0.010054450884683522,0.0,0.0,1.0,0.03317480761699236,0.5188744093303842,0.2420759083353294,0.23904968233428645
2025-03-24,0.05759616597649272,0.02851255939376174,-0.005171526549031895,0.0,1.0,0.0,0.03568282721123952,0.5211119030021234,0.24181633056858234,0.2370717664292943
2025-03-25,0.0021839735372045643,0.01693110770658886,-0.009604005021272158,0.0,0.0,0.0,0.002974630617468094,0.5231099594993095,0.24165062791326047,0.23523941258743003
2025-03-26,-0.06270649511271609,-0.035216452396634255,0.0017812545349359765,0.0,0.0,1.0,-0.040914010167003065,0.5230221345798522,0.2423594587512558,0.23461840666889194
2025-03-27,-0.027478047632572073,-0.05820082132202353,0.0046825509578547475,0.0,0.0,0.0,-0.027319714098033666,0.521292090136076,0.2423088782331915,0.23639903163073248
2025-03-28,-0.03179596364713803,0.002417071901490986,0.006421760855213473,0.0,0.0,1.0,-0.014457053457834195,0.5210531054011,0.24105499600321928,0.23789189859568077
2025-03-31,-0.01133787106539441,-0.014496613446626819,0.014395013092169506,1.0,0.0,0.0,-0.005953499467934338,0.5191555452315265,0.24190895052304726,0.23893550424542626
2025-04-01,0.01062418226893717,0.025692007775990938,0.003066678518677702,1.0,0.0,1.0,0.012449196468712781,0.5185673517814132,0.2414746403046915,0.23995800791389538
2025-04-02,0.018041086795490473,0.004998723988284678,-0.002890485307387632,0.0,1.0,0.0,0.009870116318319765,0.5183679018638162,0.2421467653387293,0.23948533279745468
2025-04-03,-0.07215915303693506,-0.02615357425803592,-0.04890670681143253,0.0,0.0,0.0,-0.055476753121858874,0.5192572265297394,0.2418987545448278,0.23884401892543294
2025-04-04,-0.08228600908778261,-0.0732142711300168,-0.06587856664279816,0.0,1.0,0.0,-0.07616859539502456,0.5185989950679922,0.24280498099738396,0.23859602393462379
2025-04-07,0.06781230025101537,0.005219704830830637,-0.01284443528748084,1.0,1.0,2.0,0.0333701299064088,0.5185989950679922,0.24280498099738396,0.23859602393462379
2025-04-08,-0.03272080123025371,-0.01775374770143312,-0.003965794251226784,1.0,1.0,0.0,-0.022293544741267282,0.5214150251732954,0.24183848707169717,0.23674648775500742
2025-04-09,0.17694805106013783,0.019505705113528782,0.02635951170686224,1.0,0.0,2.0,0.10304755759974672,0.520272898825074,0.2420684015057699,0.237658699669156
2025-04-10,-0.0814223772510833,0.0004941448115597385,-0.014248954732499614,2.0,1.0,1.0,-0.04573712372433293,0.5216930195194501,0.2411797209071405,0.2371272595734093
2025-04-11,-0.02850882536852872,0.01374844696415112,0.012905893436165735,2.0,1.0,1.0,-0.008401644837536472,0.5194293432175785,0.24269308449739044,0.23787757228503104
2025-04-14,0.01641010270518961,0.014317395915900127,0.011950032538051308,0.0,1.0,1.0,0.0148341558750892,0.517235687352599,0.24382225555157383,0.23894205709582725
2025-04-15,0.025859193326701023,0.019649791005492617,0.010041904628393569,1.0,0.0,1.0,0.020568240395922553,0.517406856157733,0.24379577955684847,0.23879736428541845
2025-04-16,-0.029945074270922224,-0.011983403484356706,0.002572602974727316,1.0,0.0,1.0,-0.017818960741986408,0.5179815966449095,0.2437485410439698,0.23826986231112066
2025-04-17,-0.010512906750247186,0.009700862810289848,0.005144020735078877,0.0,0.0,1.0,-0.0018332400030714189,0.5166621509979955,0.24404644183031465,0.23929140717168992
2025-04-21,-0.035113889948980424,-0.024519995331509354,-0.0018593185732801814,0.0,0.0,0.0,-0.02455303584911437,0.515720328739811,0.2446378302379423,0.23964184102224664
2025-04-22,0.03439253889303225,0.037851067075679014,0.01115697086096353,0.0,1.0,1.0,0.02964383659194071,0.5145757874808825,0.2446385508159599,0.2407856617031576
2025-04-23,0.06652689811770629,0.028107905475846184,-0.0041074134892088434,0.0,1.0,1.0,0.04017015326693662,0.5150879400076038,0.24505995750804072,0.23985210248435548
2025-04-24,0.05183391460303326,0.047026673031915246,0.012239984111364512,2.0,1.0,1.0,0.04123121396971874,0.5170703600441552,0.24487475605737954,0.23805488389846532
2025-04-25,0.025476489663992668,0.004861009763255801,-0.011998477698153764,0.0,1.0,0.0,0.011552483752050717,0.5181237408469694,0.24522045417301377,0.23665580498001673
2025-04-28,0.008081152473784048,0.008360167337085483,0.008247208949654547,0.0,1.0,0.0,0.008188580325027148,0.5196381938043803,0.244874800292098,0.2354870059035218
2025-04-29,-0.0013445355249062836,0.006831840254011735,-0.0006094697390735723,0.0,2.0,0.0,0.0008308255793476355,0.5196264708169572,0.24488362401580474,0.2354899051672381
2025-04-30,-0.06027161587205547,0.010902817573358167,0.00454353105068946,1.0,1.0,0.0,-0.02756149556267666,0.519389011443057,0.2451923604663306,0.2354186280906124
2025-05-01,0.006424650416600601,-0.024864647058603917,-0.03173337140626505,1.0,0.0,1.0,-0.010334248951967419,0.5163589807918759,0.24689958585774788,0.23674143335037615
2025-05-02,0.011667582052605504,0.006413638207254491,0.0011420503397677017,1.0,0.0,1.0,0.007893706362906818,0.5181759492893167,0.24614569057409946,0.23567836013658394
2025-05-05,-0.02298941174480399,0.003638845596410367,0.014135393811338808,1.0,0.0,1.0,-0.007699907531409098,0.5185865603333608,0.24606909561655158,0.23534434405008764
2025-05-06,0.008680479889996576,-0.036898635651415344,0.007101516642901225,0.0,1.0,0.0,-0.0029351096052064327,0.5169211328875325,0.2466542762395349,0.2364245908729326
2025-05-07,1.828083702844728e-05,0.0023142754206371876,0.002289330961829743,1.0,1.0,1.0,0.00111862874328592,0.5181792711458046,0.24489927436220207,0.23692145449199328
2025-05-08,-0.0016422320515116673,0.058284122302204665,-0.016332299386561295,1.0,0.0,0.0,0.009556125830937642,0.5180595328333336,0.24496076577958995,0.2369797013870765
2025-05-09,-0.004586092220506877,0.001776031118658503,0.0022180136195489863,1.0,2.0,0.0,-0.0014093262016508016,0.517055881314732,0.24715204627084472,0.23579207241442326
2025-05-12,0.028444912009406947,-0.024445056945723888,-0.021622475681789616,0.0,1.0,1.0,0.00354981761426476,0.5167109342074901,0.24731736871921908,0.23597169707329077
2025-05-13,0.04136362076105756,-0.0103534050769268,-0.012429657223284558,0.0,0.0,1.0,0.016021679673366505,0.5194117578542842,0.2458640772293737,0.23472416491634213
2025-05-14,0.05944528974275624,-0.00942386844594989,0.0008115595538365315,1.0,0.0,1.0,0.028926061674485432,0.5221753390922109,0.24450231324412341,0.23332234766366558
2025-05-15,0.008677173271209057,0.022241924302861166,0.028024404604452584,1.0,0.0,0.0,0.01646268224384982,0.5250261807367594,0.24278844244276537,0.23218537682047516
2025-05-16,0.03353279871248745,0.004840952837354047,0.01076528815205095,1.0,0.0,1.0,0.021259176432879744,0.5241676665125389,0.24308289882954878,0.2327494346579124
2025-05-19,-0.0038453191287765396,0.007190020633667878,0.008235577432800345,1.0,0.0,0.0,0.0016335620326448134,0.5255184596996813,0.24224532568161555,0.23223621461870322
2025-05-20,-0.0007969004007579704,0.0007056169155060429,0.0024454396814449506,2.0,0.0,1.0,0.00032153500274605525,0.5249137779069085,0.24252797764894882,0.23255824444414264
2025-05-21,-0.02022559396019511,-0.008186442795669194,-0.017101713477317034,1.0,0.0,2.0,-0.016578719341127184,0.5247904849792842,0.24254753075170515,0.23266198426901072
2025-05-22,-0.00407810722398986,-0.005708899483821066,-0.0071795019538370974,2.0,0.0,1.0,-0.005195846385122405,0.5243884523107026,0.2429752387955894,0.23263630889370787
2025-05-23,-0.007509896320449849,0.009751297451868387,-0.000658508860954606,1.0,1.0,0.0,-0.0017230880287636878,0.5245115350517018,0.24294905301834618,0.232539411929952
2025-05-27,0.014309362444312914,-0.004735613516690458,0.011960832275939545,1.0,1.0,1.0,0.009124998675357545,0.5238739445239524,0.2435349064239834,0.23259114905206418
2025-05-28,-0.0008377088496638683,-0.0031657596414761393,0.002566675670631106,1.0,1.0,0.0,-0.0006107215209498736,0.5244438802208472,0.24282673736478683,0.23272938241436603
2025-05-29,0.004913938081322566,-0.005408960015522749,0.010005525254887515,1.0,1.0,0.0,0.0035943600198847093,0.5244188361570659,0.24269646047999768,0.23288470336293654
2025-05-30,-0.0022264913589427056,0.03950211182605886,0.032987239620151744,1.0,0.0,1.0,0.016093538779251366,0.5245638299904136,0.24223786743116088,0.23319830257842553
2025-06-02,0.0060639654426473495,0.015518351229081594,0.03852173837546198,1.0,1.0,1.0,0.015961377653070374,0.5225452761509293,0.2434295769721439,0.23402514687692688
2025-06-03,0.011073743024447266,7.362192908707173e-05,0.005192850440448815,0.0,0.0,0.0,0.007013440005393377,0.5214583559638855,0.2434060153286692,0.23513562870744528
2025-06-04,0.01102489464456739,0.002941882936766782,0.011484570480433389,2.0,0.0,1.0,0.009168351890640587,0.5219029313875899,0.24305143000408977,0.23504563860832026
2025-06-05,0.012345720971001358,0.019249819941668855,0.01890182224520361,1.0,0.0,0.0,0.015563311233564029,0.5221063037658256,0.2427337669374721,0.23515992929670257
2025-06-06,0.03602732556069258,0.00034210416510075824,0.008796178396321372,1.0,1.0,2.0,0.02095044692556832,0.5217535085576689,0.2429216954625004,0.2353247959798306
2025-06-09,-0.004724261390704513,-0.01612657950231226,0.003012777689562541,1.0,1.0,1.0,-0.0056660892246336875,0.523405113406392,0.2418712943465321,0.23472359224707603
2025-06-10,0.010327605720641621,0.0020973582712419114,-0.01480036829541483,1.0,0.0,1.0,0.0024324331387303062,0.5235081298669324,0.24134032075661743,0.23515154937645028
2025-06-11,0.002363622834497315,0.016094188399474,0.013973958840732456,1.0,1.0,2.0,0.008397441248967148,0.5243756347831711,0.24132279424207453,0.23430157097475438
2025-06-12,-0.012108491810425724,-0.007430132012581543,0.0004804323939897233,1.0,0.0,0.0,-0.00802461339429056,0.5237111484999646,0.24171294695717363,0.23457590454286179
2025-06-13,-0.020725138162932012,0.011725517655644299,-0.0010052230959003057,1.0,0.0,0.0,-0.00824633604786601,0.523261901153126,0.24174298704606667,0.23499511180080734
2025-06-16,0.0121551763488937,0.01834437049841516,0.013673805082575765,2.0,0.0,1.0,0.014015064586766322,0.521890273208707,0.2427579892295999,0.2353517375616932
2025-06-17,-0.00944210022000395,-0.009123534091257768,-0.00033790598230768837,1.0,0.0,0.0,-0.007222161334913212,0.5216864014841435,0.24297875984010828,0.23533483867574836
