seed,ticker,label
23,MRK,industrial
23,MRVL,datacenter_hw
23,MS,energy
23,MSFT,software
23,MU,industrial
23,NEE,software
23,NEM,industrial
23,NET,healthcare
23,NFLX,software
23,NOW,finance
23,NVDA,software
23,NVO,industrial
23,NVTS,giant_tech
23,NXPI,ai_chip
23,OKTA,ai_chip
23,ON,software
23,ORCL,datacenter_hw
23,OXY,datacenter_hw
23,PANW,industrial
23,PCTY,software
23,PG,giant_tech
23,PGR,industrial
23,PH,industrial
23,PLTR,energy
23,PM,consumer
23,PNC,ai_chip
23,PYPL,industrial
23,QCOM,finance
23,RBLX,finance
23,RKLB,industrial
23,ROST,finance
23,RTX,software
23,SCHW,ai_chip
23,SHOP,software
23,SMCI,energy
23,SNOW,software
23,SO,energy
23,SOFI,consumer
23,SPCX,consumer
23,SPG,healthcare
23,SPOT,industrial
23,SPY,consumer
23,T,industrial
23,TEAM,ai_chip
23,TJX,finance
23,TLT,datacenter_hw
23,TMO,datacenter_hw
23,TSLA,consumer
23,TSM,ai_chip
23,TXN,ai_chip
23,UNH,consumer
23,UNP,software
23,V,datacenter_hw
23,VLO,consumer
23,VRT,ai_chip
23,VTR,utility
23,WDAY,healthcare
23,WDC,utility
23,WELL,energy
23,WFC,software
23,WMB,datacenter_hw
23,WMT,finance
23,XLE,ai_chip
23,XLF,industrial
23,XLI,datacenter_hw
23,XLK,software
23,XLU,giant_tech
23,XLV,defensive_bonds
23,XLY,healthcare
23,XOM,real_estate
23,ZM,industrial
23,ZS,datacenter_hw
24,AAPL,consumer
24,ABBV,datacenter_hw
24,ADBE,finance
24,ADI,software
24,AEP,datacenter_hw
24,AFRM,ai_chip
24,AMAT,industrial
24,AMD,datacenter_hw
24,AMZN,consumer
24,ANET,energy
24,APH,defensive_bonds
24,APP,consumer
24,ASML,ai_chip
24,ATI,real_estate
24,AVGO,telecom
24,AXP,finance
24,BA,ai_chip
24,BAC,software
24,BLK,industrial
24,BMY,datacenter_hw
24,BWXT,utility
24,C,consumer
24,CAT,utility
24,CME,commodity
24,CMG,industrial
24,COHR,giant_tech
24,COIN,industrial
24,COST,industrial
24,CRM,ai_chip
24,CRWD,healthcare
24,CRWV,consumer
24,CSCO,software
24,CVS,datacenter_hw
24,CVX,ai_chip
24,D,software
24,DDOG,utility
24,DE,consumer
24,DELL,finance
24,DLR,datacenter_hw
24,DOCU,industrial
24,DUK,healthcare
24,EME,datacenter_hw
24,EMR,energy
24,EOG,finance
24,EQIX,ai_chip
24,ESTC,software
24,ETN,datacenter_hw
24,FDX,software
24,FTNT,finance
24,GE,datacenter_hw
24,GILD,software
24,GLD,ai_chip
24,GLW,industrial
24,GM,software
24,GOOG,industrial
24,GRMN,ai_chip
24,GS,real_estate
24,GTLB,datacenter_hw
24,HD,finance
24,HLT,ai_chip
24,HON,software
24,HOOD,real_estate
24,HPE,ai_chip
24,HUBS,healthcare
24,IBM,industrial
24,INTC,energy
24,INTU,healthcare
24,JNJ,healthcare
24,JPM,finance
24,KLAC,industrial
24,KMI,ai_chip
24,KO,industrial
24,LHX,consumer
24,LITE,datacenter_hw
24,LLY,energy
24,LMT,finance
24,LOW,software
24,LRCX,software
24,MA,software
24,MCD,utility
24,MCHP,healthcare
24,MDB,finance
24,MDT,industrial
24,META,software
24,MMM,ai_chip
24,MO,energy
24,MPWR,industrial
24,MRK,giant_tech
24,MRVL,industrial
24,MS,software
24,MSFT,consumer
24,MU,software
24,NEE,giant_tech
24,NEM,industrial
24,NET,software
24,NFLX,software
24,NOW,finance
24,NVDA,ai_chip
24,NVO,giant_tech
24,NVTS,software
24,NXPI,software
24,OKTA,finance
24,ON,ai_chip
24,ORCL,consumer
24,OXY,giant_tech
24,PANW,finance
24,PCTY,consumer
24,PG,benchmark
24,PGR,consumer
24,PH,finance
24,PLTR,giant_tech
24,PM,software
24,PNC,ai_chip
24,PYPL,giant_tech
24,QCOM,software
24,RBLX,commodity
24,RKLB,software
24,ROST,finance
24,RTX,healthcare
24,SCHW,industrial
24,SHOP,giant_tech
24,SMCI,finance
24,SNOW,finance
24,SO,software
24,SOFI,industrial
24,SPCX,energy
24,SPG,industrial
24,SPOT,finance
24,SPY,datacenter_hw
24,T,ai_chip
24,TEAM,utility
24,TJX,datacenter_hw
24,TLT,datacenter_hw
24,TMO,utility
24,TSLA,consumer
24,TSM,giant_tech
24,TXN,industrial
24,UNH,software
24,UNP,software
24,V,healthcare
24,VLO,ai_chip
24,VRT,software
24,VTR,industrial
24,WDAY,healthcare
24,WDC,healthcare
24,WELL,energy
24,WFC,ai_chip
24,WMB,consumer
24,WMT,industrial
24,XLE,ai_chip
24,XLF,finance
24,XLI,finance
24,XLK,consumer
24,XLU,finance
24,XLV,consumer
24,XLY,healthcare
24,XOM,healthcare
24,ZM,consumer
24,ZS,energy
25,AAPL,consumer
25,ABBV,datacenter_hw
25,ADBE,consumer
25,ADI,commodity
25,AEP,finance
25,AFRM,finance
25,AMAT,datacenter_hw
25,AMD,finance
25,AMZN,consumer
25,ANET,ai_chip
25,APH,ai_chip
25,APP,consumer
25,ASML,consumer
25,ATI,healthcare
25,AVGO,consumer
25,AXP,ai_chip
25,BA,consumer
25,BAC,consumer
25,BLK,healthcare
25,BMY,software
25,BWXT,consumer
25,C,datacenter_hw
25,CAT,industrial
25,CME,healthcare
25,CMG,consumer
25,COHR,ai_chip
25,COIN,industrial
25,COST,energy
25,CRM,finance
25,CRWD,giant_tech
25,CRWV,finance
25,CSCO,ai_chip
25,CVS,industrial
25,CVX,energy
25,D,datacenter_hw
25,DDOG,finance
25,DE,healthcare
25,DELL,finance
25,DLR,datacenter_hw
25,DOCU,giant_tech
25,DUK,software
25,EME,software
25,EMR,industrial
25,EOG,industrial
25,EQIX,industrial
25,ESTC,healthcare
25,ETN,industrial
25,FDX,ai_chip
25,FTNT,finance
25,GE,software
25,GILD,consumer
25,GLD,finance
25,GLW,ai_chip
25,GM,software
25,GOOG,industrial
25,GRMN,giant_tech
25,GS,consumer
25,GTLB,industrial
25,HD,industrial
25,HLT,datacenter_hw
25,HON,ai_chip
25,HOOD,software
25,HPE,healthcare
25,HUBS,industrial
25,IBM,giant_tech
25,INTC,ai_chip
25,INTU,healthcare
25,JNJ,software
25,JPM,finance
25,KLAC,software
25,KMI,datacenter_hw
25,KO,finance
25,LHX,giant_tech
25,LITE,finance
25,LLY,ai_chip
25,LMT,healthcare
25,LOW,ai_chip
25,LRCX,finance
25,MA,real_estate
25,MCD,finance
25,MCHP,datacenter_hw
25,MDB,consumer
25,MDT,healthcare
25,META,software
25,MMM,software
25,MO,software
25,MPWR,software
25,MRK,ai_chip
25,MRVL,software
25,MS,industrial
25,MSFT,datacenter_hw
25,MU,real_estate
25,NEE,consumer
25,NEM,energy
25,NET,ai_chip
25,NFLX,industrial
25,NOW,giant_tech
25,NVDA,healthcare
25,NVO,industrial
25,NVTS,software
25,NXPI,software
25,OKTA,utility
25,ON,software
25,ORCL,ai_chip
25,OXY,software
25,PANW,commodity
25,PCTY,datacenter_hw
25,PG,finance
25,PGR,healthcare
25,PH,ai_chip
25,PLTR,giant_tech
25,PM,software
25,PNC,consumer
25,PYPL,energy
25,QCOM,energy
25,RBLX,finance
25,RKLB,datacenter_hw
25,ROST,telecom
25,RTX,real_estate
25,SCHW,industrial
25,SHOP,healthcare
25,SMCI,energy
25,SNOW,defensive_bonds
25,SO,industrial
25,SOFI,giant_tech
25,SPCX,utility
25,SPG,datacenter_hw
25,SPOT,ai_chip
25,SPY,finance
25,T,industrial
25,TEAM,utility
25,TJX,consumer
25,TLT,software
25,TMO,datacenter_hw
25,TSLA,software
25,TSM,industrial
25,TXN,software
25,UNH,energy
25,UNP,utility
25,V,benchmark
25,VLO,ai_chip
25,VRT,utility
25,VTR,ai_chip
25,WDAY,software
25,WDC,giant_tech
25,WELL,utility
25,WFC,software
25,WMB,ai_chip
25,WMT,datacenter_hw
25,XLE,finance
25,XLF,finance
25,XLI,software
25,XLK,energy
25,XLU,industrial
25,XLV,software
25,XLY,software
25,XOM,finance
25,ZM,industrial
25,ZS,industrial
26,AAPL,healthcare
26,ABBV,utility
26,ADBE,benchmark
26,ADI,healthcare
26,AEP,software
26,AFRM,giant_tech
26,AMAT,software
26,AMD,consumer
26,AMZN,finance
26,ANET,real_estate
26,APH,software
26,APP,giant_tech
26,ASML,industrial
26,ATI,software
26,AVGO,energy
26,AXP,giant_tech
26,BA,defensive_bonds
26,BAC,software
26,BLK,finance
26,BMY,consumer
26,BWXT,energy
26,C,software
26,CAT,datacenter_hw
26,CME,software
26,CMG,ai_chip
26,COHR,finance
26,COIN,industrial
26,COST,healthcare
26,CRM,finance
26,CRWD,software
26,CRWV,ai_chip
26,CSCO,finance
26,CVS,ai_chip
26,CVX,industrial
26,D,energy
26,DDOG,finance
26,DE,healthcare
26,DELL,giant_tech
26,DLR,industrial
26,DOCU,consumer
26,DUK,finance
26,EME,ai_chip
26,EMR,real_estate
26,EOG,healthcare
26,EQIX,finance
26,ESTC,software
26,ETN,energy
26,FDX,industrial
26,FTNT,software
26,GE,finance
26,GILD,finance
26,GLD,datacenter_hw
26,GLW,datacenter_hw
26,GM,utility
26,GOOG,industrial
26,GRMN,datacenter_hw
26,GS,industrial
26,GTLB,ai_chip
26,HD,ai_chip
26,HLT,software
26,HON,datacenter_hw
26,HOOD,finance
26,HPE,software
26,HUBS,ai_chip
26,IBM,software
26,INTC,software
26,INTU,software
26,JNJ,consumer
26,JPM,energy
26,KLAC,energy
26,KMI,datacenter_hw
26,KO,software
26,LHX,healthcare
26,LITE,giant_tech
26,LLY,datacenter_hw
26,LMT,real_estate
26,LOW,finance
26,LRCX,ai_chip
26,MA,consumer
26,MCD,energy
26,MCHP,finance
26,MDB,ai_chip
26,MDT,datacenter_hw
26,META,ai_chip
26,MMM,industrial
26,MO,consumer
26,MPWR,industrial
26,MRK,finance
26,MRVL,telecom
26,MS,giant_tech
26,MSFT,healthcare
26,MU,utility
26,NEE,consumer
26,NEM,ai_chip
26,NET,industrial
26,NFLX,software
26,NOW,ai_chip
26,NVDA,utility
26,NVO,finance
26,NVTS,commodity
26,NXPI,consumer
26,OKTA,industrial
26,ON,industrial
26,ORCL,ai_chip
26,OXY,software
26,PANW,datacenter_hw
26,PCTY,industrial
26,PG,datacenter_hw
26,PGR,ai_chip
26,PH,healthcare
26,PLTR,consumer
26,PM,finance
26,PNC,finance
26,PYPL,datacenter_hw
26,QCOM,industrial
26,RBLX,consumer
26,RKLB,giant_tech
26,ROST,consumer
26,RTX,software
26,SCHW,utility
26,SHOP,giant_tech
26,SMCI,ai_chip
26,SNOW,industrial
26,SO,datacenter_hw
26,SOFI,datacenter_hw
26,SPCX,utility
26,SPG,datacenter_hw
26,SPOT,healthcare
26,SPY,finance
26,T,software
26,TEAM,industrial
26,TJX,consumer
26,TLT,ai_chip
26,TMO,consumer
26,TSLA,software
26,TSM,finance
26,TXN,healthcare
26,UNH,ai_chip
26,UNP,industrial
26,V,energy
26,VLO,software
26,VRT,consumer
26,VTR,software
26,WDAY,giant_tech
26,WDC,consumer
26,WELL,industrial
26,WFC,industrial
26,WMB,consumer
26,WMT,healthcare
26,XLE,ai_chip
26,XLF,software
26,XLI,ai_chip
26,XLK,healthcare
26,XLU,industrial
26,XLV,software
26,XLY,commodity
26,XOM,industrial
26,ZM,finance
26,ZS,software
27,AAPL,consumer
27,ABBV,finance
27,ADBE,software
27,ADI,energy
27,AEP,utility
27,AFRM,software
27,AMAT,benchmark
27,AMD,giant_tech
27,AMZN,commodity
27,ANET,industrial
27,APH,giant_tech
27,APP,consumer
27,ASML,consumer
27,ATI,healthcare
27,AVGO,software
27,AXP,datacenter_hw
27,BA,ai_chip
27,BAC,ai_chip
27,BLK,finance
27,BMY,utility
27,BWXT,software
27,C,finance
27,CAT,finance
27,CME,giant_tech
27,CMG,industrial
27,COHR,energy
27,COIN,finance
27,COST,datacenter_hw
27,CRM,defensive_bonds
27,CRWD,utility
27,CRWV,ai_chip
27,CSCO,datacenter_hw
27,CVS,finance
27,CVX,software
27,D,ai_chip
27,DDOG,giant_tech
27,DE,software
27,DELL,ai_chip
27,DLR,ai_chip
27,DOCU,software
27,DUK,software
27,EME,consumer
27,EMR,industrial
27,EOG,industrial
27,EQIX,ai_chip
27,ESTC,ai_chip
27,ETN,software
27,FDX,energy
27,FTNT,datacenter_hw
27,GE,finance
27,GILD,consumer
27,GLD,software
27,GLW,datacenter_hw
27,GM,ai_chip
27,GOOG,datacenter_hw
27,GRMN,finance
27,GS,datacenter_hw
27,GTLB,consumer
27,HD,consumer
27,HLT,software
27,HON,industrial
27,HOOD,datacenter_hw
27,HPE,software
27,HUBS,healthcare
27,IBM,giant_tech
27,INTC,software
27,INTU,datacenter_hw
27,JNJ,energy
27,JPM,industrial
27,KLAC,industrial
27,KMI,industrial
27,KO,consumer
27,LHX,utility
27,LITE,consumer
27,LLY,finance
27,LMT,software
27,LOW,finance
27,LRCX,healthcare
27,MA,consumer
27,MCD,software
27,MCHP,ai_chip
27,MDB,ai_chip
27,MDT,industrial
27,META,utility
27,MMM,ai_chip
27,MO,real_estate
27,MPWR,software
27,MRK,healthcare
27,MRVL,industrial
27,MS,finance
27,MSFT,consumer
27,MU,ai_chip
27,NEE,energy
27,NEM,industrial
27,NET,finance
27,NFLX,energy
27,NOW,energy
27,NVDA,datacenter_hw
27,NVO,software
27,NVTS,ai_chip
27,NXPI,software
27,OKTA,industrial
27,ON,ai_chip
27,ORCL,healthcare
27,OXY,finance
27,PANW,datacenter_hw
27,PCTY,finance
27,PG,utility
27,PGR,consumer
27,PH,giant_tech
27,PLTR,ai_chip
27,PM,finance
27,PNC,healthcare
27,PYPL,finance
27,QCOM,healthcare
27,RBLX,healthcare
27,RKLB,software
27,ROST,ai_chip
27,RTX,consumer
27,SCHW,giant_tech
27,SHOP,software
27,SMCI,software
27,SNOW,healthcare
27,SO,software
27,SOFI,industrial
27,SPCX,giant_tech
27,SPG,industrial
27,SPOT,real_estate
27,SPY,finance
27,T,industrial
27,TEAM,software
27,TJX,software
27,TLT,finance
27,TMO,industrial
27,TSLA,telecom
27,TSM,healthcare
27,TXN,industrial
27,UNH,healthcare
27,UNP,giant_tech
27,V,consumer
27,VLO,industrial
27,VRT,finance
27,VTR,datacenter_hw
27,WDAY,industrial
27,WDC,software
27,WELL,datacenter_hw
27,WFC,software
27,WMB,industrial
27,WMT,ai_chip
27,XLE,energy
27,XLF,ai_chip
27,XLI,datacenter_hw
27,XLK,healthcare
27,XLU,finance
27,XLV,industrial
27,XLY,consumer
27,XOM,commodity
27,ZM,real_estate
27,ZS,consumer
28,AAPL,industrial
28,ABBV,datacenter_hw
28,ADBE,ai_chip
28,ADI,industrial
28,AEP,ai_chip
28,AFRM,finance
28,AMAT,energy
28,AMD,energy
28,AMZN,software
28,ANET,healthcare
28,APH,commodity
28,APP,consumer
28,ASML,finance
28,ATI,software
28,AVGO,industrial
28,AXP,industrial
28,BA,software
28,BAC,ai_chip
28,BLK,finance
28,BMY,consumer
28,BWXT,datacenter_hw
28,C,software
28,CAT,datacenter_hw
28,CME,industrial
28,CMG,utility
28,COHR,healthcare
28,COIN,ai_chip
28,COST,ai_chip
28,CRM,software
28,CRWD,ai_chip
28,CRWV,software
28,CSCO,giant_tech
28,CVS,ai_chip
28,CVX,industrial
28,D,finance
28,DDOG,benchmark
28,DE,software
28,DELL,healthcare
28,DLR,industrial
28,DOCU,industrial
28,DUK,software
28,EME,ai_chip
28,EMR,energy
28,EOG,healthcare
28,EQIX,healthcare
28,ESTC,giant_tech
28,ETN,giant_tech
28,FDX,consumer
28,FTNT,industrial
28,GE,utility
28,GILD,software
28,GLD,healthcare
28,GLW,ai_chip
28,GM,industrial
28,GOOG,software
28,GRMN,finance
28,GS,healthcare
28,GTLB,finance
28,HD,industrial
28,HLT,consumer
28,HON,industrial
28,HOOD,software
28,HPE,industrial
28,HUBS,finance
28,IBM,software
28,INTC,software
28,INTU,datacenter_hw
28,JNJ,ai_chip
28,JPM,real_estate
28,KLAC,software
28,KMI,datacenter_hw
28,KO,datacenter_hw
28,LHX,healthcare
28,LITE,software
28,LLY,healthcare
28,LMT,consumer
28,LOW,consumer
28,LRCX,utility
28,MA,industrial
28,MCD,finance
28,MCHP,giant_tech
28,MDB,ai_chip
28,MDT,industrial
28,META,datacenter_hw
28,MMM,finance
28,MO,software
28,MPWR,ai_chip
28,MRK,consumer
28,MRVL,finance
28,MS,software
28,MSFT,telecom
28,MU,datacenter_hw
28,NEE,commodity
28,NEM,industrial
28,NET,datacenter_hw
28,NFLX,consumer
28,NOW,ai_chip
28,NVDA,finance
28,NVO,real_estate
28,NVTS,software
28,NXPI,software
28,OKTA,energy
28,ON,software
28,ORCL,energy
28,OXY,software
28,PANW,utility
28,PCTY,giant_tech
28,PG,ai_chip
28,PGR,software
28,PH,industrial
28,PLTR,utility
28,PM,datacenter_hw
28,PNC,datacenter_hw
28,PYPL,datacenter_hw
28,QCOM,finance
28,RBLX,finance
28,RKLB,giant_tech
28,ROST,consumer
28,RTX,ai_chip
28,SCHW,defensive_bonds
28,SHOP,datacenter_hw
28,SMCI,software
28,SNOW,consumer
28,SO,industrial
28,SOFI,real_estate
28,SPCX,finance
28,SPG,energy
28,SPOT,ai_chip
28,SPY,ai_chip
28,T,industrial
28,TEAM,giant_tech
28,TJX,datacenter_hw
28,TLT,utility
28,TMO,consumer
28,TSLA,industrial
28,TSM,energy
28,TXN,giant_tech
28,UNH,ai_chip
28,UNP,giant_tech
28,V,finance
28,VLO,finance
28,VRT,consumer
28,VTR,consumer
28,WDAY,energy
28,WDC,software
28,WELL,consumer
28,WFC,finance
28,WMB,finance
28,WMT,healthcare
28,XLE,software
28,XLF,healthcare
28,XLI,ai_chip
28,XLK,industrial
28,XLU,consumer
28,XLV,finance
28,XLY,healthcare
28,XOM,consumer
28,ZM,finance
28,ZS,software
29,AAPL,commodity
29,ABBV,ai_chip
29,ADBE,software
29,ADI,giant_tech
29,AEP,consumer
29,AFRM,giant_tech
29,AMAT,ai_chip
29,AMD,software
29,AMZN,finance
29,ANET,consumer
29,APH,ai_chip
29,APP,industrial
29,ASML,software
29,ATI,energy
29,AVGO,energy
29,AXP,energy
29,BA,healthcare
29,BAC,datacenter_hw
29,BLK,finance
29,BMY,ai_chip
29,BWXT,healthcare
29,C,industrial
29,CAT,industrial
29,CME,giant_tech
29,CMG,software
29,COHR,energy
29,COIN,software
29,COST,benchmark
29,CRM,ai_chip
29,CRWD,healthcare
29,CRWV,software
29,CSCO,ai_chip
29,CVS,consumer
29,CVX,datacenter_hw
29,D,giant_tech
29,DDOG,industrial
29,DE,giant_tech
29,DELL,datacenter_hw
29,DLR,energy
29,DOCU,software
29,DUK,industrial
29,EME,healthcare
29,EMR,energy
29,EOG,real_estate
29,EQIX,datacenter_hw
29,ESTC,industrial
29,ETN,ai_chip
29,FDX,ai_chip
29,FTNT,datacenter_hw
29,GE,ai_chip
29,GILD,consumer
29,GLD,finance
29,GLW,healthcare
29,GM,finance
29,GOOG,datacenter_hw
29,GRMN,software
29,GS,consumer
29,GTLB,giant_tech
29,HD,industrial
29,HLT,industrial
29,HON,finance
29,HOOD,defensive_bonds
29,HPE,consumer
29,HUBS,industrial
29,IBM,finance
29,INTC,finance
29,INTU,industrial
29,JNJ,utility
29,JPM,software
29,KLAC,datacenter_hw
29,KMI,industrial
29,KO,software
29,LHX,industrial
29,LITE,datacenter_hw
29,LLY,industrial
29,LMT,industrial
29,LOW,energy
29,LRCX,software
29,MA,telecom
29,MCD,finance
29,MCHP,giant_tech
29,MDB,software
29,MDT,finance
29,META,software
29,MMM,utility
29,MO,giant_tech
29,MPWR,industrial
29,MRK,consumer
29,MRVL,healthcare
29,MS,finance
29,MSFT,datacenter_hw
29,MU,consumer
29,NEE,software
29,NEM,consumer
29,NET,finance
29,NFLX,ai_chip
29,NOW,ai_chip
29,NVDA,finance
29,NVO,finance
29,NVTS,software
29,NXPI,finance
29,OKTA,datacenter_hw
29,ON,software
29,ORCL,ai_chip
29,OXY,consumer
29,PANW,industrial
29,PCTY,ai_chip
29,PG,software
29,PGR,real_estate
29,PH,consumer
29,PLTR,utility
29,PM,ai_chip
29,PNC,datacenter_hw
29,PYPL,software
29,QCOM,utility
29,RBLX,giant_tech
29,RKLB,finance
29,ROST,healthcare
29,RTX,utility
29,SCHW,industrial
29,SHOP,software
29,SMCI,software
29,SNOW,ai_chip
29,SO,consumer
29,SOFI,finance
29,SPCX,healthcare
29,SPG,datacenter_hw
29,SPOT,software
29,SPY,software
29,T,datacenter_hw
29,TEAM,consumer
29,TJX,ai_chip
29,TLT,consumer
29,TMO,finance
29,TSLA,industrial
29,TSM,industrial
29,TXN,utility
29,UNH,healthcare
29,UNP,consumer
29,V,software
29,VLO,ai_chip
29,VRT,energy
29,VTR,datacenter_hw
29,WDAY,industrial
29,WDC,commodity
29,WELL,consumer
29,WFC,finance
29,WMB,finance
29,WMT,healthcare
29,XLE,healthcare
29,XLF,software
29,XLI,ai_chip
29,XLK,ai_chip
29,XLU,software
29,XLV,software
29,XLY,finance
29,XOM,real_estate
29,ZM,healthcare
29,ZS,industrial
30,AAPL,ai_chip
30,ABBV,finance
30,ADBE,healthcare
30,ADI,datacenter_hw
30,AEP,software
30,AFRM,finance
30,AMAT,ai_chip
30,AMD,datacenter_hw
30,AMZN,giant_tech
30,ANET,ai_chip
30,APH,software
30,APP,industrial
30,ASML,healthcare
30,ATI,giant_tech
30,AVGO,industrial
30,AXP,ai_chip
30,BA,energy
30,BAC,finance
30,BLK,datacenter_hw
30,BMY,healthcare
30,BWXT,industrial
30,C,finance
30,CAT,giant_tech
30,CME,consumer
30,CMG,healthcare
30,COHR,finance
30,COIN,utility
30,COST,utility
30,CRM,software
30,CRWD,software
30,CRWV,software
30,CSCO,finance
30,CVS,utility
30,CVX,industrial
30,D,ai_chip
30,DDOG,consumer
30,DE,ai_chip
30,DELL,industrial
30,DLR,industrial
30,DOCU,healthcare
30,DUK,energy
30,EME,ai_chip
30,EMR,ai_chip
30,EOG,industrial
30,EQIX,finance
30,ESTC,finance
30,ETN,consumer
30,FDX,datacenter_hw
30,FTNT,ai_chip
30,GE,datacenter_hw
30,GILD,industrial
30,GLD,real_estate
30,GLW,software
30,GM,giant_tech
30,GOOG,energy
30,GRMN,finance
30,GS,finance
30,GTLB,utility
30,HD,industrial
30,HLT,software
30,HON,datacenter_hw
30,HOOD,software
30,HPE,giant_tech
30,HUBS,healthcare
30,IBM,healthcare
30,INTC,healthcare
30,INTU,commodity
30,JNJ,industrial
30,JPM,industrial
30,KLAC,real_estate
30,KMI,finance
30,KO,datacenter_hw
30,LHX,ai_chip
30,LITE,software
30,LLY,ai_chip
30,LMT,finance
30,LOW,ai_chip
30,LRCX,healthcare
30,MA,finance
30,MCD,industrial
30,MCHP,software
30,MDB,datacenter_hw
30,MDT,consumer
30,META,software
30,MMM,software
30,MO,consumer
30,MPWR,finance
30,MRK,finance
30,MRVL,giant_tech
30,MS,software
30,MSFT,datacenter_hw
30,MU,industrial
30,NEE,energy
30,NEM,energy
30,NET,datacenter_hw
30,NFLX,software
30,NOW,ai_chip
30,NVDA,consumer
30,NVO,giant_tech
30,NVTS,software
30,NXPI,ai_chip
30,OKTA,industrial
30,ON,software
30,ORCL,software
30,OXY,software
30,PANW,energy
30,PCTY,software
30,PG,consumer
30,PGR,consumer
30,PH,finance
30,PLTR,industrial
30,PM,datacenter_hw
30,PNC,finance
30,PYPL,consumer
30,QCOM,ai_chip
30,RBLX,ai_chip
30,RKLB,consumer
30,ROST,software
30,RTX,energy
30,SCHW,software
30,SHOP,consumer
30,SMCI,energy
30,SNOW,healthcare
30,SO,commodity
30,SOFI,ai_chip
30,SPCX,datacenter_hw
30,SPG,benchmark
30,SPOT,consumer
30,SPY,ai_chip
30,T,consumer
30,TEAM,giant_tech
30,TJX,consumer
30,TLT,real_estate
30,TMO,finance
30,TSLA,finance
30,TSM,industrial
30,TXN,industrial
30,UNH,defensive_bonds
30,UNP,industrial
30,V,software
30,VLO,software
30,VRT,software
30,VTR,software
30,WDAY,ai_chip
30,WDC,consumer
30,WELL,industrial
30,WFC,consumer
30,WMB,finance
30,WMT,datacenter_hw
30,XLE,healthcare
30,XLF,telecom
30,XLI,utility
30,XLK,datacenter_hw
30,XLU,industrial
30,XLV,software
30,XLY,industrial
30,XOM,giant_tech
30,ZM,healthcare
30,ZS,utility
31,AAPL,software
31,ABBV,industrial
31,ADBE,consumer
31,ADI,ai_chip
31,AEP,telecom
31,AFRM,ai_chip
31,AMAT,software
31,AMD,software
31,AMZN,healthcare
31,ANET,finance
31,APH,ai_chip
31,APP,healthcare
31,ASML,giant_tech
31,ATI,finance
31,AVGO,ai_chip
31,AXP,consumer
31,BA,ai_chip
31,BAC,consumer
31,BLK,utility
31,BMY,giant_tech
31,BWXT,finance
31,C,finance
31,CAT,finance
31,CME,industrial
31,CMG,consumer
31,COHR,consumer
31,COIN,finance
31,COST,software
31,CRM,datacenter_hw
31,CRWD,finance
31,CRWV,software
31,CSCO,industrial
31,CVS,consumer
31,CVX,utility
31,D,energy
31,DDOG,healthcare
31,DE,ai_chip
31,DELL,industrial
31,DLR,healthcare
31,DOCU,ai_chip
31,DUK,software
31,EME,industrial
31,EMR,software
31,EOG,energy
31,EQIX,utility
31,ESTC,giant_tech
31,ETN,energy
31,FDX,software
31,FTNT,utility
31,GE,ai_chip
31,GILD,industrial
31,GLD,datacenter_hw
31,GLW,industrial
31,GM,datacenter_hw
31,GOOG,finance
31,GRMN,energy
31,GS,finance
31,GTLB,healthcare
31,HD,energy
31,HLT,datacenter_hw
31,HON,real_estate
31,HOOD,giant_tech
31,HPE,finance
31,HUBS,ai_chip
31,IBM,industrial
31,INTC,industrial
31,INTU,finance
31,JNJ,finance
31,JPM,industrial
31,KLAC,giant_tech
31,KMI,consumer
31,KO,healthcare
31,LHX,giant_tech
31,LITE,consumer
31,LLY,software
31,LMT,giant_tech
31,LOW,industrial
31,LRCX,healthcare
31,MA,consumer
31,MCD,software
31,MCHP,ai_chip
31,MDB,healthcare
31,MDT,consumer
31,META,consumer
31,MMM,real_estate
31,MO,software
31,MPWR,commodity
31,MRK,ai_chip
31,MRVL,finance
31,MS,finance
31,MSFT,ai_chip
31,MU,consumer
31,NEE,industrial
31,NEM,healthcare
31,NET,giant_tech
31,NFLX,healthcare
31,NOW,consumer
31,NVDA,ai_chip
31,NVO,industrial
31,NVTS,industrial
31,NXPI,software
31,OKTA,datacenter_hw
31,ON,datacenter_hw
31,ORCL,datacenter_hw
31,OXY,utility
31,PANW,industrial
31,PCTY,finance
31,PG,software
31,PGR,finance
31,PH,industrial
31,PLTR,industrial
31,PM,industrial
31,PNC,software
31,PYPL,software
31,QCOM,benchmark
31,RBLX,ai_chip
31,RKLB,ai_chip
31,ROST,ai_chip
31,RTX,finance
31,SCHW,industrial
31,SHOP,consumer
31,SMCI,defensive_bonds
31,SNOW,ai_chip
31,SO,ai_chip
31,SOFI,software
31,SPCX,software
31,SPG,software
31,SPOT,industrial
31,SPY,industrial
31,T,software
31,TEAM,energy
31,TJX,software
31,TLT,datacenter_hw
31,TMO,software
31,TSLA,datacenter_hw
31,TSM,energy
31,TXN,datacenter_hw
31,UNH,consumer
31,UNP,healthcare
31,V,utility
31,VLO,finance
31,VRT,software
31,VTR,software
31,WDAY,datacenter_hw
31,WDC,healthcare
31,WELL,software
31,WFC,commodity
31,WMB,datacenter_hw
31,WMT,finance
31,XLE,energy
31,XLF,finance
31,XLI,datacenter_hw
31,XLK,datacenter_hw
31,XLU,software
31,XLV,consumer
31,XLY,software
31,XOM,ai_chip
31,ZM,giant_tech
31,ZS,real_estate
